date,open,high,low,close,volume
2017-11-09 10:29,7330.05000000,7351.76000000,7330.01000000,7345.02000000,17.32141500
2017-11-09 10:44,7345.01000000,7357.99000000,7345.00000000,7357.97000000,24.73309700
2017-11-09 10:59,7357.98000000,7358.00000000,7345.01000000,7345.05000000,20.19966800
2017-11-09 11:14,7345.05000000,7374.00000000,7345.05000000,7374.00000000,21.78376100
2017-11-09 11:29,7351.22000000,7374.00000000,7210.00000000,7244.46000000,45.71779900
2017-11-09 11:44,7214.02000000,7233.98000000,7125.28000000,7150.00000000,51.92128400
2017-11-09 11:59,7150.00000000,7210.00000000,7150.00000000,7200.00000000,26.25420300
2017-11-09 12:14,7200.00000000,7214.29000000,7150.02000000,7156.98000000,36.53786100
2017-11-09 12:29,7156.98000000,7199.98000000,7132.02000000,7155.01000000,27.94144800
2017-11-09 12:44,7155.02000000,7175.00000000,7155.01000000,7173.99000000,15.77209000
2017-11-09 12:59,7161.12000000,7200.00000000,7133.01000000,7199.99000000,31.13243200
2017-11-09 13:14,7199.99000000,7199.99000000,7157.05000000,7189.93000000,18.34988700
2017-11-09 13:29,7166.09000000,7195.99000000,7166.09000000,7180.08000000,16.93599000
2017-11-09 13:44,7180.08000000,7194.99000000,7157.00000000,7189.61000000,21.08102000
2017-11-09 13:59,7189.60000000,7189.86000000,7161.54000000,7175.00000000,12.65613700
2017-11-09 14:14,7175.00000000,7175.00000000,7151.96000000,7151.96000000,13.58203000
2017-11-09 14:29,7155.98000000,7155.99000000,7068.01000000,7070.01000000,27.51234800
2017-11-09 14:44,7070.03000000,7117.59000000,7060.22000000,7063.95000000,18.43106300
2017-11-09 14:59,7063.96000000,7086.51000000,7040.00000000,7076.00000000,42.99849100
2017-11-09 15:14,7076.00000000,7078.98000000,7015.00000000,7043.30000000,27.08405900
2017-11-09 15:29,7041.25000000,7099.99000000,7038.40000000,7086.36000000,11.81192600
2017-11-09 15:44,7065.02000000,7120.79000000,7040.08000000,7104.99000000,17.24293600
2017-11-09 15:59,7099.97000000,7139.98000000,7088.01000000,7130.00000000,13.08624400
2017-11-09 16:14,7116.04000000,7128.99000000,7098.05000000,7114.02000000,13.56533200
2017-11-09 16:29,7114.02000000,7132.02000000,7098.00000000,7132.01000000,13.06342000
2017-11-09 16:44,7132.01000000,7138.99000000,7111.20000000,7120.00000000,16.89307400
2017-11-09 16:59,7120.00000000,7130.00000000,7100.01000000,7119.98000000,18.57425700
2017-11-09 17:14,7109.97000000,7139.00000000,7100.00000000,7127.25000000,23.80665600
2017-11-09 17:29,7127.25000000,7159.00000000,7127.23000000,7150.00000000,28.49941800
2017-11-09 17:44,7153.98000000,7154.00000000,7131.00000000,7131.00000000,31.28910900
2017-11-09 17:59,7131.02000000,7175.00000000,7105.03000000,7159.04000000,22.77546400
2017-11-09 18:14,7159.07000000,7179.00000000,7127.32000000,7140.01000000,18.21417800
2017-11-09 18:29,7140.04000000,7171.25000000,7123.14000000,7151.22000000,25.89114700
2017-11-09 18:44,7130.02000000,7150.00000000,7121.00000000,7133.50000000,19.22828400
2017-11-09 18:59,7123.07000000,7138.95000000,7100.00000000,7134.99000000,22.42531200
2017-11-09 19:14,7134.99000000,7134.99000000,7100.16000000,7119.87000000,10.99182500
2017-11-09 19:29,7119.89000000,7135.00000000,7111.23000000,7111.33000000,14.04040300
2017-11-09 19:44,7111.34000000,7121.00000000,7100.00000000,7111.00000000,20.20582900
2017-11-09 19:59,7111.00000000,7135.00000000,7103.01000000,7115.70000000,10.00575600
2017-11-09 20:14,7119.98000000,7134.48000000,7117.86000000,7133.88000000,10.07442600
2017-11-09 20:29,7133.88000000,7168.68000000,7121.09000000,7150.03000000,11.81620200
2017-11-09 20:44,7150.02000000,7181.56000000,7150.02000000,7152.57000000,22.20985000
2017-11-09 20:59,7152.76000000,7169.99000000,7151.63000000,7168.97000000,4.67206100
2017-11-09 21:14,7156.83000000,7179.19000000,7153.01000000,7161.00000000,12.43010800
2017-11-09 21:29,7161.00000000,7178.32000000,7161.00000000,7161.13000000,10.79638600
2017-11-09 21:44,7161.15000000,7189.89000000,7152.73000000,7181.03000000,12.64182400
2017-11-09 21:59,7188.98000000,7189.00000000,7116.23000000,7173.99000000,16.85053700
2017-11-09 22:14,7148.02000000,7169.97000000,7120.51000000,7120.51000000,6.94780500
2017-11-09 22:29,7120.52000000,7158.75000000,7116.20000000,7122.01000000,12.40450400
2017-11-09 22:44,7125.04000000,7158.94000000,7116.21000000,7140.01000000,19.46922500
2017-11-09 22:59,7140.02000000,7167.00000000,7118.11000000,7130.00000000,14.13401500
2017-11-09 23:14,7150.02000000,7167.00000000,7130.00000000,7160.00000000,15.79548700
2017-11-09 23:29,7160.02000000,7184.38000000,7160.00000000,7162.14000000,6.93766400
2017-11-09 23:44,7179.99000000,7180.00000000,7120.96000000,7136.12000000,11.24074900
2017-11-09 23:59,7136.11000000,7157.61000000,7136.11000000,7149.99000000,17.24778300
2017-11-10 00:14,7149.98000000,7149.98000000,7120.98000000,7129.03000000,7.98916700
2017-11-10 00:29,7129.04000000,7150.01000000,7116.21000000,7141.21000000,8.12629000
2017-11-10 00:44,7141.21000000,7141.21000000,7070.03000000,7070.03000000,24.78237600
2017-11-10 00:59,7087.99000000,7101.00000000,7070.02000000,7101.00000000,3.06238300
2017-11-10 01:14,7085.02000000,7128.01000000,7070.06000000,7080.01000000,7.88877300
2017-11-10 01:29,7115.96000000,7116.00000000,7080.10000000,7080.18000000,6.66921900
2017-11-10 01:44,7099.99000000,7100.00000000,7080.23000000,7093.99000000,5.99610800
2017-11-10 01:59,7092.98000000,7092.98000000,7070.06000000,7092.95000000,5.67347000
2017-11-10 02:14,7090.00000000,7090.00000000,7070.08000000,7070.10000000,5.30162800
2017-11-10 02:29,7070.11000000,7080.00000000,7038.38000000,7079.96000000,6.24040500
2017-11-10 02:44,7050.08000000,7066.16000000,7035.64000000,7042.03000000,11.99178100
2017-11-10 02:59,7042.05000000,7079.99000000,7042.03000000,7079.99000000,17.21609500
2017-11-10 03:14,7079.00000000,7099.98000000,7050.01000000,7099.98000000,5.02234900
2017-11-10 03:29,7116.89000000,7141.00000000,7093.06000000,7093.06000000,8.82092100
2017-11-10 03:44,7100.01000000,7140.98000000,7100.00000000,7136.02000000,4.95652000
2017-11-10 03:59,7136.00000000,7211.13000000,7136.00000000,7211.13000000,22.95677100
2017-11-10 04:14,7200.00000000,7219.00000000,7181.15000000,7212.65000000,10.53909900
2017-11-10 04:29,7212.65000000,7232.99000000,7199.00000000,7223.00000000,13.80263300
2017-11-10 04:44,7198.23000000,7230.98000000,7198.23000000,7216.03000000,7.51354700
2017-11-10 04:59,7216.03000000,7230.92000000,7210.50000000,7210.51000000,10.72301000
2017-11-10 05:14,7210.52000000,7218.97000000,7187.88000000,7189.03000000,17.31354700
2017-11-10 05:29,7192.03000000,7232.99000000,7192.03000000,7232.99000000,21.80886700
2017-11-10 05:44,7224.00000000,7250.00000000,7210.01000000,7221.94000000,18.74440100
2017-11-10 05:59,7221.93000000,7248.98000000,7200.00000000,7217.00000000,18.63052000
2017-11-10 06:14,7204.77000000,7228.00000000,7191.64000000,7212.98000000,9.00236200
2017-11-10 06:29,7212.98000000,7258.98000000,7200.84000000,7250.00000000,28.09319500
2017-11-10 06:44,7250.02000000,7264.42000000,7240.01000000,7250.02000000,34.15646900
2017-11-10 06:59,7250.04000000,7250.04000000,7213.40000000,7213.41000000,7.83917800
2017-11-10 07:14,7223.79000000,7259.98000000,7223.79000000,7240.05000000,11.45818600
2017-11-10 07:29,7240.05000000,7263.00000000,7240.05000000,7262.98000000,10.62890000
2017-11-10 07:44,7245.11000000,7262.99000000,7245.11000000,7250.02000000,17.28999800
2017-11-10 07:59,7250.02000000,7262.97000000,7245.39000000,7259.90000000,29.89694800
2017-11-10 08:14,7259.90000000,7279.91000000,7259.90000000,7269.89000000,17.10939400
2017-11-10 08:29,7269.85000000,7278.99000000,7259.96000000,7262.00000000,19.99302300
2017-11-10 08:44,7262.00000000,7269.35000000,7189.98000000,7190.00000000,24.82959300
2017-11-10 08:59,7188.45000000,7220.04000000,7160.10000000,7168.35000000,13.07349300
2017-11-10 09:14,7160.08000000,7186.96000000,7118.61000000,7150.04000000,18.03114200
2017-11-10 09:29,7180.32000000,7180.32000000,7140.47000000,7162.17000000,16.87885900
2017-11-10 09:44,7162.17000000,7188.00000000,7150.66000000,7155.40000000,9.53280600
2017-11-10 09:59,7177.96000000,7187.98000000,7159.87000000,7179.94000000,8.49336800
2017-11-10 10:14,7187.96000000,7190.00000000,7140.02000000,7180.02000000,6.26000500
2017-11-10 10:29,7165.03000000,7190.00000000,7140.04000000,7150.07000000,37.63447000
2017-11-10 10:44,7150.06000000,7178.99000000,7150.06000000,7178.99000000,5.22739900
2017-11-10 10:59,7174.01000000,7178.87000000,7149.18000000,7149.18000000,19.69401700
2017-11-10 11:14,7149.19000000,7149.19000000,7130.04000000,7130.05000000,29.20644000
2017-11-10 11:29,7130.06000000,7147.93000000,7051.00000000,7128.99000000,60.66539100
2017-11-10 11:44,7126.98000000,7148.28000000,7124.98000000,7140.02000000,22.34205300
2017-11-10 11:59,7140.02000000,7157.99000000,7140.02000000,7152.98000000,19.15479300
2017-11-10 12:14,7152.99000000,7174.99000000,7131.04000000,7150.51000000,14.45843400
2017-11-10 12:29,7150.03000000,7179.41000000,7148.62000000,7165.77000000,22.29270600
2017-11-10 12:44,7166.15000000,7185.00000000,7122.60000000,7123.18000000,27.70970700
2017-11-10 12:59,7123.18000000,7128.21000000,7035.66000000,7059.99000000,48.80709700
2017-11-10 13:14,7059.98000000,7098.92000000,7030.90000000,7075.02000000,38.24506300
2017-11-10 13:29,7075.15000000,7099.98000000,7061.01000000,7085.01000000,9.80264600
2017-11-10 13:44,7086.96000000,7087.99000000,7050.00000000,7059.98000000,20.90867900
2017-11-10 13:59,7059.98000000,7059.98000000,7020.00000000,7054.00000000,19.18145400
2017-11-10 14:14,7054.00000000,7054.78000000,7035.00000000,7035.00000000,16.45247900
2017-11-10 14:29,7035.02000000,7035.02000000,6901.00000000,6901.56000000,63.13609600
2017-11-10 14:44,6901.00000000,6915.01000000,6800.00000000,6850.00000000,93.35326100
2017-11-10 14:59,6850.00000000,6906.26000000,6800.11000000,6831.20000000,81.35562700
2017-11-10 15:14,6831.20000000,6858.78000000,6730.00000000,6790.00000000,160.15239500
2017-11-10 15:29,6790.00000000,6829.95000000,6783.05000000,6798.32000000,39.54606800
2017-11-10 15:44,6798.08000000,6819.99000000,6745.09000000,6767.46000000,38.46112800
2017-11-10 15:59,6746.02000000,6765.98000000,6508.00000000,6629.98000000,93.14267500
2017-11-10 16:14,6610.25000000,6732.99000000,6560.00000000,6721.02000000,77.86892900
2017-11-10 16:29,6721.00000000,6750.00000000,6650.00000000,6670.00000000,72.67078100
2017-11-10 16:44,6669.98000000,6750.00000000,6626.01000000,6693.99000000,95.35358100
2017-11-10 16:59,6681.05000000,6800.00000000,6681.05000000,6780.00000000,51.83281100
2017-11-10 17:14,6790.00000000,6824.07000000,6723.01000000,6748.43000000,47.11032500
2017-11-10 17:29,6748.42000000,6770.00000000,6736.01000000,6769.78000000,19.33413600
2017-11-10 17:44,6759.99000000,6799.00000000,6720.02000000,6724.77000000,43.52218100
2017-11-10 17:59,6724.77000000,6750.64000000,6720.00000000,6720.00000000,39.82987200
2017-11-10 18:14,6711.01000000,6744.97000000,6666.03000000,6720.01000000,45.43330100
2017-11-10 18:29,6722.16000000,6740.00000000,6704.36000000,6710.86000000,20.15293200
2017-11-10 18:44,6710.86000000,6735.00000000,6710.86000000,6720.01000000,33.45885500
2017-11-10 18:59,6734.00000000,6781.26000000,6720.01000000,6760.02000000,43.63344100
2017-11-10 19:14,6760.02000000,6829.77000000,6760.01000000,6828.99000000,32.30878500
2017-11-10 19:29,6828.98000000,6910.00000000,6826.01000000,6850.00000000,35.99846000
2017-11-10 19:44,6850.00000000,6889.32000000,6850.00000000,6874.49000000,29.22440000
2017-11-10 19:59,6867.00000000,6878.40000000,6800.23000000,6825.01000000,17.63718400
2017-11-10 20:14,6825.00000000,6843.79000000,6669.00000000,6696.92000000,37.90488900
2017-11-10 20:29,6696.94000000,6699.28000000,6649.98000000,6678.00000000,25.40907000
2017-11-10 20:44,6678.00000000,6722.99000000,6640.05000000,6697.94000000,25.54455500
2017-11-10 20:59,6694.96000000,6845.03000000,6694.95000000,6728.02000000,22.79617200
2017-11-10 21:14,6727.04000000,6727.04000000,6556.59000000,6556.59000000,43.12293700
2017-11-10 21:29,6558.99000000,6599.85000000,6509.00000000,6509.00000000,27.39046600
2017-11-10 21:44,6513.99000000,6521.00000000,6425.00000000,6496.63000000,61.82068200
2017-11-10 21:59,6496.61000000,6500.00000000,6385.00000000,6400.00000000,51.96968000
2017-11-10 22:14,6399.99000000,6595.00000000,6351.00000000,6569.88000000,62.93808500
2017-11-10 22:29,6569.88000000,6595.00000000,6460.10000000,6554.60000000,58.69173900
2017-11-10 22:44,6555.60000000,6600.00000000,6500.01000000,6502.00000000,73.24867600
2017-11-10 22:59,6502.00000000,6552.01000000,6469.98000000,6526.31000000,38.36135400
2017-11-10 23:14,6526.31000000,6526.33000000,6425.01000000,6426.20000000,27.76125400
2017-11-10 23:29,6439.95000000,6439.99000000,6325.02000000,6369.99000000,65.72108200
2017-11-10 23:44,6366.58000000,6410.11000000,6303.00000000,6347.42000000,43.05056700
2017-11-10 23:59,6346.90000000,6368.96000000,6255.01000000,6279.97000000,38.57056100
2017-11-11 00:14,6266.03000000,6434.69000000,6266.03000000,6405.00000000,71.69736500
2017-11-11 00:29,6404.98000000,6532.79000000,6372.03000000,6490.07000000,59.62824800
2017-11-11 00:44,6490.07000000,6600.95000000,6480.00000000,6560.00000000,30.21609400
2017-11-11 00:59,6559.98000000,6560.00000000,6475.01000000,6487.83000000,43.46574100
2017-11-11 01:14,6487.83000000,6600.94000000,6482.83000000,6598.48000000,34.54087600
2017-11-11 01:29,6585.57000000,6645.10000000,6585.56000000,6643.46000000,35.26203400
2017-11-11 01:44,6643.96000000,6699.99000000,6610.00000000,6611.02000000,44.73934600
2017-11-11 01:59,6595.72000000,6682.57000000,6590.53000000,6668.00000000,22.28575400
2017-11-11 02:14,6657.05000000,6658.11000000,6553.10000000,6556.77000000,27.03434400
2017-11-11 02:29,6556.04000000,6599.00000000,6550.00000000,6579.81000000,13.76919400
2017-11-11 02:44,6579.89000000,6598.95000000,6510.00000000,6544.96000000,20.10623900
2017-11-11 02:59,6524.00000000,6545.02000000,6442.13000000,6506.98000000,17.95794500
2017-11-11 03:14,6503.00000000,6574.35000000,6453.03000000,6569.55000000,28.63878800
2017-11-11 03:29,6569.55000000,6572.50000000,6526.36000000,6534.86000000,17.46589500
2017-11-11 03:44,6527.40000000,6574.35000000,6526.41000000,6559.01000000,24.04205800
2017-11-11 03:59,6561.02000000,6689.00000000,6561.01000000,6679.57000000,44.56200300
2017-11-11 04:14,6676.57000000,6736.00000000,6665.92000000,6729.02000000,35.98907900
2017-11-11 04:29,6719.00000000,6719.00000000,6668.00000000,6699.49000000,35.74002200
2017-11-11 04:44,6699.98000000,6749.99000000,6699.98000000,6733.35000000,28.40967700
2017-11-11 04:59,6749.99000000,6797.97000000,6740.45000000,6789.97000000,20.42178500
2017-11-11 05:14,6788.00000000,6797.98000000,6706.23000000,6748.41000000,22.48888100
2017-11-11 05:29,6748.02000000,6754.99000000,6688.98000000,6689.00000000,22.39029500
2017-11-11 05:44,6688.99000000,6750.04000000,6684.98000000,6750.04000000,16.05646400
2017-11-11 05:59,6750.04000000,6768.40000000,6713.42000000,6749.98000000,36.48670500
2017-11-11 06:14,6754.86000000,6755.00000000,6712.01000000,6724.97000000,20.75495500
2017-11-11 06:29,6713.02000000,6717.39000000,6652.28000000,6657.45000000,31.22359800
2017-11-11 06:44,6669.81000000,6744.00000000,6650.00000000,6714.74000000,20.03033200
2017-11-11 06:59,6717.70000000,6743.48000000,6716.72000000,6730.00000000,23.83061000
2017-11-11 07:14,6730.02000000,6744.00000000,6687.57000000,6698.82000000,32.01863000
2017-11-11 07:29,6693.06000000,6753.96000000,6693.06000000,6715.20000000,10.25168800
2017-11-11 07:44,6715.52000000,6746.87000000,6711.94000000,6711.94000000,19.47190900
2017-11-11 07:59,6751.20000000,6766.99000000,6715.09000000,6765.08000000,11.89658900
2017-11-11 08:14,6765.08000000,6765.08000000,6685.13000000,6732.34000000,15.91603900
2017-11-11 08:29,6730.28000000,6747.91000000,6656.04000000,6656.04000000,19.44274800
2017-11-11 08:44,6656.03000000,6673.91000000,6630.05000000,6635.01000000,17.55706800
2017-11-11 08:59,6630.36000000,6644.48000000,6601.02000000,6603.03000000,11.14259300
2017-11-11 09:14,6613.03000000,6669.94000000,6610.01000000,6667.28000000,12.11875100
2017-11-11 09:29,6667.19000000,6667.20000000,6635.18000000,6643.00000000,10.94477100
2017-11-11 09:44,6643.02000000,6665.46000000,6635.03000000,6665.46000000,16.89427500
2017-11-11 09:59,6665.46000000,6669.89000000,6650.00000000,6652.16000000,15.04097000
2017-11-11 10:14,6652.34000000,6670.06000000,6652.34000000,6667.02000000,11.87500300
2017-11-11 10:29,6667.01000000,6684.48000000,6610.00000000,6616.33000000,22.40848000
2017-11-11 10:44,6616.23000000,6616.24000000,6558.00000000,6584.60000000,29.35978600
2017-11-11 10:59,6584.56000000,6616.74000000,6553.35000000,6578.74000000,15.67015700
2017-11-11 11:14,6578.74000000,6650.00000000,6560.11000000,6650.00000000,18.59556000
2017-11-11 11:29,6640.00000000,6645.49000000,6609.87000000,6645.47000000,7.51180300
2017-11-11 11:44,6645.49000000,6676.42000000,6635.01000000,6644.49000000,18.19821100
2017-11-11 11:59,6644.68000000,6708.68000000,6621.57000000,6704.86000000,26.29158300
2017-11-11 12:14,6698.97000000,6698.97000000,6609.86000000,6614.99000000,12.78727000
2017-11-11 12:29,6609.72000000,6649.99000000,6590.01000000,6630.95000000,22.77406700
2017-11-11 12:44,6649.73000000,6670.00000000,6630.94000000,6660.48000000,15.72234000
2017-11-11 12:59,6651.88000000,6662.98000000,6616.43000000,6616.51000000,11.86166600
2017-11-11 13:14,6616.52000000,6650.48000000,6606.96000000,6621.22000000,9.42089300
2017-11-11 13:29,6621.26000000,6650.49000000,6621.26000000,6623.06000000,9.44578300
2017-11-11 13:44,6630.27000000,6630.28000000,6614.83000000,6614.83000000,11.28955200
2017-11-11 13:59,6614.75000000,6614.75000000,6501.00000000,6505.29000000,19.36888200
2017-11-11 14:14,6505.29000000,6547.31000000,6505.03000000,6507.04000000,11.81713800
2017-11-11 14:29,6507.04000000,6507.04000000,6450.01000000,6478.37000000,41.95645800
2017-11-11 14:44,6478.52000000,6500.00000000,6475.55000000,6490.69000000,19.52032600
2017-11-11 14:59,6491.23000000,6491.23000000,6402.01000000,6410.02000000,35.08968700
2017-11-11 15:14,6410.02000000,6418.00000000,6317.50000000,6323.88000000,35.27635100
2017-11-11 15:29,6323.87000000,6384.27000000,6278.03000000,6384.27000000,38.55314500
2017-11-11 15:44,6415.62000000,6435.00000000,6315.00000000,6318.58000000,24.50473400
2017-11-11 15:59,6340.14000000,6387.99000000,6301.12000000,6315.01000000,25.98454500
2017-11-11 16:14,6324.98000000,6328.58000000,6258.01000000,6265.09000000,39.30116500
2017-11-11 16:29,6278.90000000,6280.00000000,6200.00000000,6202.00000000,59.15547900
2017-11-11 16:44,6202.00000000,6379.40000000,6125.00000000,6301.54000000,128.48507700
2017-11-11 16:59,6341.00000000,6478.00000000,6280.01000000,6355.00000000,93.55942500
2017-11-11 17:14,6389.98000000,6465.99000000,6355.02000000,6400.06000000,55.55552000
2017-11-11 17:29,6400.06000000,6400.06000000,6301.01000000,6330.33000000,39.63209100
2017-11-11 17:44,6330.38000000,6409.94000000,6330.37000000,6394.93000000,31.73061000
2017-11-11 17:59,6390.45000000,6433.89000000,6288.00000000,6339.93000000,71.78239700
2017-11-11 18:14,6330.00000000,6339.93000000,6280.00000000,6309.99000000,51.36704800
2017-11-11 18:29,6336.10000000,6339.93000000,6297.22000000,6339.93000000,34.68729200
2017-11-11 18:44,6339.93000000,6340.05000000,6270.00000000,6270.00000000,51.49086800
2017-11-11 18:59,6270.00000000,6301.56000000,6193.69000000,6285.84000000,46.81013800
2017-11-11 19:14,6230.47000000,6324.88000000,6134.00000000,6280.03000000,74.15202600
2017-11-11 19:29,6280.03000000,6358.99000000,6170.04000000,6305.85000000,68.15801600
2017-11-11 19:44,6300.00000000,6329.96000000,6278.01000000,6314.96000000,20.99295600
2017-11-11 19:59,6324.98000000,6339.00000000,6277.11000000,6277.45000000,28.64950700
2017-11-11 20:14,6277.46000000,6313.27000000,6260.52000000,6292.11000000,24.57973600
2017-11-11 20:29,6292.13000000,6313.96000000,6286.00000000,6299.96000000,23.98681100
2017-11-11 20:44,6299.97000000,6301.00000000,6262.71000000,6276.03000000,34.67706400
2017-11-11 20:59,6284.96000000,6284.96000000,6233.56000000,6256.10000000,20.47058700
2017-11-11 21:14,6256.12000000,6279.99000000,6255.52000000,6270.02000000,24.54185200
2017-11-11 21:29,6270.02000000,6298.99000000,6255.39000000,6258.59000000,34.59593900
2017-11-11 21:44,6255.42000000,6255.42000000,6150.00000000,6159.98000000,32.31901700
2017-11-11 21:59,6150.00000000,6195.00000000,6121.02000000,6150.99000000,27.30620400
2017-11-11 22:14,6151.04000000,6303.45000000,6100.00000000,6230.00000000,66.33428500
2017-11-11 22:29,6230.00000000,6309.99000000,6195.02000000,6270.15000000,40.79843500
2017-11-11 22:44,6270.17000000,6309.98000000,6239.52000000,6262.00000000,13.51699000
2017-11-11 22:59,6279.48000000,6279.98000000,6230.61000000,6240.03000000,21.22923600
2017-11-11 23:14,6234.11000000,6248.00000000,6222.25000000,6222.26000000,23.28268500
2017-11-11 23:29,6229.99000000,6230.00000000,6215.00000000,6229.93000000,32.62697600
2017-11-11 23:44,6215.09000000,6251.46000000,6195.01000000,6239.96000000,19.51832000
2017-11-11 23:59,6251.45000000,6393.19000000,6251.45000000,6370.21000000,24.28891700
2017-11-12 00:14,6370.24000000,6393.52000000,6302.03000000,6328.97000000,32.93356200
2017-11-12 00:29,6327.97000000,6360.75000000,6303.38000000,6360.75000000,19.24168400
2017-11-12 00:44,6386.82000000,6392.03000000,6327.32000000,6392.03000000,18.12114700
2017-11-12 00:59,6392.01000000,6415.45000000,6391.00000000,6399.09000000,34.81813800
2017-11-12 01:14,6410.00000000,6410.00000000,6335.01000000,6357.32000000,27.06513100
2017-11-12 01:29,6354.79000000,6362.46000000,6335.01000000,6341.18000000,9.86153100
2017-11-12 01:44,6344.66000000,6360.01000000,6252.00000000,6252.00000000,20.33742700
2017-11-12 01:59,6252.02000000,6301.42000000,6200.01000000,6249.99000000,20.82019500
2017-11-12 02:14,6249.94000000,6249.94000000,6105.00000000,6205.03000000,21.85136100
2017-11-12 02:29,6170.93000000,6265.00000000,6170.93000000,6200.04000000,20.48676900
2017-11-12 02:44,6200.04000000,6269.66000000,6180.02000000,6245.99000000,24.27581700
2017-11-12 02:59,6239.98000000,6345.98000000,6223.19000000,6245.05000000,28.25083200
2017-11-12 03:14,6245.05000000,6245.05000000,6180.04000000,6195.03000000,14.23547900
2017-11-12 03:29,6229.94000000,6244.00000000,6200.01000000,6200.03000000,18.44992700
2017-11-12 03:44,6200.01000000,6200.03000000,6185.00000000,6197.73000000,20.74199300
2017-11-12 03:59,6197.72000000,6197.72000000,6160.05000000,6162.73000000,25.51485600
2017-11-12 04:14,6162.72000000,6186.48000000,6120.01000000,6130.44000000,30.22316600
2017-11-12 04:29,6130.45000000,6209.00000000,6130.43000000,6130.43000000,36.24057800
2017-11-12 04:44,6142.06000000,6189.97000000,6130.45000000,6189.83000000,33.96032600
2017-11-12 04:59,6180.01000000,6189.96000000,6060.01000000,6065.00000000,70.93968500
2017-11-12 05:14,6060.66000000,6074.28000000,6000.00000000,6002.22000000,65.09331500
2017-11-12 05:29,6020.02000000,6024.78000000,5930.00000000,6000.00000000,102.22343400
2017-11-12 05:44,5985.36000000,6054.99000000,5984.88000000,6029.00000000,50.08362800
2017-11-12 05:59,6021.02000000,6048.77000000,5900.00000000,5949.99000000,44.50929000
2017-11-12 06:14,5949.96000000,5980.67000000,5901.06000000,5941.68000000,38.10409000
2017-11-12 06:29,5944.10000000,5966.99000000,5870.00000000,5887.36000000,68.03744600
2017-11-12 06:44,5871.12000000,6037.00000000,5830.00000000,6037.00000000,87.75575400
2017-11-12 06:59,6018.00000000,6045.16000000,5876.93000000,5956.02000000,114.21416300
2017-11-12 07:14,5956.00000000,6054.99000000,5950.03000000,5960.02000000,80.77326300
2017-11-12 07:29,5960.02000000,5999.46000000,5925.03000000,5948.97000000,31.73769600
2017-11-12 07:44,5948.93000000,6008.14000000,5925.00000000,5960.00000000,52.65087100
2017-11-12 07:59,5959.99000000,5979.00000000,5832.00000000,5846.00000000,39.45408000
2017-11-12 08:14,5854.99000000,5869.49000000,5688.02000000,5688.02000000,78.04513300
2017-11-12 08:29,5704.98000000,5704.98000000,5600.00000000,5698.00000000,91.58860200
2017-11-12 08:44,5697.48000000,5800.00000000,5585.02000000,5638.23000000,86.46518000
2017-11-12 08:59,5650.01000000,5740.00000000,5639.00000000,5739.97000000,71.59022400
2017-11-12 09:14,5702.23000000,5734.97000000,5511.00000000,5519.00000000,73.80541100
2017-11-12 09:29,5543.90000000,5584.14000000,5451.00000000,5524.01000000,77.70246700
2017-11-12 09:44,5530.00000000,5595.00000000,5375.00000000,5426.02000000,119.90255300
2017-11-12 09:59,5449.99000000,5600.00000000,5325.01000000,5549.97000000,175.16586100
2017-11-12 10:14,5525.00000000,6310.00000000,5510.00000000,5855.82000000,239.65171900
2017-11-12 10:29,5899.99000000,6179.99000000,5813.78000000,6095.02000000,138.13791400
2017-11-12 10:44,6095.04000000,6095.04000000,5700.00000000,5949.92000000,124.53428500
2017-11-12 10:59,5949.94000000,6148.99000000,5949.92000000,6060.00000000,88.49423800
2017-11-12 11:14,6089.77000000,6399.00000000,6012.03000000,6367.00000000,101.51938200
2017-11-12 11:29,6392.96000000,6630.00000000,6150.00000000,6257.74000000,167.83967500
2017-11-12 11:44,6290.01000000,6339.98000000,6148.50000000,6157.08000000,82.17694200
2017-11-12 11:59,6196.84000000,6196.84000000,6012.00000000,6144.71000000,83.98545400
2017-11-12 12:14,6100.05000000,6144.68000000,5784.22000000,6000.01000000,71.84380600
2017-11-12 12:29,6000.01000000,6054.98000000,5862.45000000,5936.02000000,53.57602200
2017-11-12 12:44,5985.00000000,6089.99000000,5936.04000000,6047.90000000,39.85801600
2017-11-12 12:59,6005.02000000,6215.21000000,6002.00000000,6050.00000000,81.18196400
2017-11-12 13:14,6050.00000000,6124.97000000,6002.35000000,6094.77000000,51.37381800
2017-11-12 13:29,6112.08000000,6173.30000000,6082.05000000,6101.00000000,58.20866400
2017-11-12 13:44,6101.01000000,6200.00000000,6097.72000000,6199.00000000,35.53378200
2017-11-12 13:59,6160.06000000,6297.98000000,6118.00000000,6259.99000000,80.97769900
2017-11-12 14:14,6273.90000000,6391.01000000,6273.90000000,6389.98000000,51.73361700
2017-11-12 14:29,6380.00000000,6445.00000000,6350.00000000,6379.99000000,50.15205800
2017-11-12 14:44,6379.99000000,6392.51000000,6300.00000000,6302.01000000,45.22885500
2017-11-12 14:59,6302.00000000,6310.98000000,6118.00000000,6241.71000000,41.37233300
2017-11-12 15:14,6241.71000000,6247.75000000,6120.01000000,6151.89000000,16.90820700
2017-11-12 15:29,6151.88000000,6229.99000000,6131.10000000,6227.90000000,33.60345900
2017-11-12 15:44,6224.99000000,6227.87000000,6066.58000000,6164.99000000,39.14842000
